PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,20Yavg
ALLSKY_SFC_SW_DNI,2015,29.75,-5.25,6.72,7.47,8.21,6.57,8.33,7.64,6.85,4.87,5.48,5.75,7.69,5.26,6.73,
ALLSKY_SFC_SW_DNI,2015,29.75,-5.75,6.72,7.47,8.21,6.57,8.33,7.64,6.85,4.87,5.48,5.75,7.69,5.26,6.73,
ALLSKY_SFC_SW_DNI,2015,29.75,-6.25,6.98,7.58,8.2,6.7,8.25,7.52,6.38,4.89,5.75,5.84,7.77,5.41,6.76,
ALLSKY_SFC_SW_DNI,2015,29.75,-6.75,6.98,7.58,8.2,6.7,8.25,7.52,6.38,4.89,5.75,5.84,7.77,5.41,6.76,
ALLSKY_SFC_SW_DNI,2015,29.75,-7.25,6.96,7.99,8.16,7.53,8.52,8.03,6.32,5.49,6.47,6.15,7.98,5.5,7.08,
ALLSKY_SFC_SW_DNI,2015,29.75,-7.75,6.96,7.99,8.16,7.53,8.52,8.03,6.32,5.49,6.47,6.15,7.98,5.5,7.08,
ALLSKY_SFC_SW_DNI,2015,30.25,-3.25,6.84,7.26,8.46,6.02,7.97,8.3,7.64,5.32,5.34,5.78,7.8,5.7,6.87,
ALLSKY_SFC_SW_DNI,2015,30.25,-3.75,6.84,7.26,8.46,6.02,7.97,8.3,7.64,5.32,5.34,5.78,7.8,5.7,6.87,
ALLSKY_SFC_SW_DNI,2015,30.25,-4.25,6.82,7.36,8.44,6.09,7.82,8.17,7.22,4.96,5.19,5.93,7.62,5.5,6.76,
ALLSKY_SFC_SW_DNI,2015,30.25,-4.75,6.82,7.36,8.44,6.09,7.82,8.17,7.22,4.96,5.19,5.93,7.62,5.5,6.76,
ALLSKY_SFC_SW_DNI,2015,30.25,-5.25,7.12,7.65,8.5,7.03,8.24,8.58,6.73,5.5,5.89,6.51,7.88,5.5,7.09,
ALLSKY_SFC_SW_DNI,2015,30.25,-5.75,7.12,7.65,8.5,7.03,8.24,8.58,6.73,5.5,5.89,6.51,7.88,5.5,7.09,
ALLSKY_SFC_SW_DNI,2015,30.25,-6.25,7.31,7.71,8.8,6.99,8.05,8.51,6.15,5.22,6.07,6.47,8.08,5.7,7.08,
ALLSKY_SFC_SW_DNI,2015,30.25,-6.75,7.31,7.71,8.8,6.99,8.05,8.51,6.15,5.22,6.07,6.47,8.08,5.7,7.08,
ALLSKY_SFC_SW_DNI,2015,30.25,-7.25,7.2,8.02,8.37,7.89,8.4,8.81,5.84,5.74,6.8,6.6,8.19,5.81,7.29,
ALLSKY_SFC_SW_DNI,2015,30.25,-7.75,7.2,8.02,8.37,7.89,8.4,8.81,5.84,5.74,6.8,6.6,8.19,5.81,7.29,
ALLSKY_SFC_SW_DNI,2015,30.75,-3.25,6.84,7.26,8.46,6.02,7.97,8.3,7.64,5.32,5.34,5.78,7.8,5.7,6.87,
ALLSKY_SFC_SW_DNI,2015,30.75,-3.75,6.84,7.26,8.46,6.02,7.97,8.3,7.64,5.32,5.34,5.78,7.8,5.7,6.87,
ALLSKY_SFC_SW_DNI,2015,30.75,-4.25,6.82,7.36,8.44,6.09,7.82,8.17,7.22,4.96,5.19,5.93,7.62,5.5,6.76,
ALLSKY_SFC_SW_DNI,2015,30.75,-4.75,6.82,7.36,8.44,6.09,7.82,8.17,7.22,4.96,5.19,5.93,7.62,5.5,6.76,
ALLSKY_SFC_SW_DNI,2015,30.75,-5.25,7.12,7.65,8.5,7.03,8.24,8.58,6.73,5.5,5.89,6.51,7.88,5.5,7.09,
ALLSKY_SFC_SW_DNI,2015,30.75,-5.75,7.12,7.65,8.5,7.03,8.24,8.58,6.73,5.5,5.89,6.51,7.88,5.5,7.09,
ALLSKY_SFC_SW_DNI,2015,30.75,-6.25,7.31,7.71,8.8,6.99,8.05,8.51,6.15,5.22,6.07,6.47,8.08,5.7,7.08,
ALLSKY_SFC_SW_DNI,2015,30.75,-6.75,7.31,7.71,8.8,6.99,8.05,8.51,6.15,5.22,6.07,6.47,8.08,5.7,7.08,
ALLSKY_SFC_SW_DNI,2015,30.75,-7.25,7.2,8.02,8.37,7.89,8.4,8.81,5.84,5.74,6.8,6.6,8.19,5.81,7.29,
ALLSKY_SFC_SW_DNI,2015,30.75,-7.75,7.2,8.02,8.37,7.89,8.4,8.81,5.84,5.74,6.8,6.6,8.19,5.81,7.29,
ALLSKY_SFC_SW_DNI,2015,31.25,-3.25,6.98,7.14,8.55,6.12,7.64,8.13,7.38,5.3,5.27,6.12,7.81,5.79,6.85,
ALLSKY_SFC_SW_DNI,2015,31.25,-3.75,6.98,7.14,8.55,6.12,7.64,8.13,7.38,5.3,5.27,6.12,7.81,5.79,6.85,
ALLSKY_SFC_SW_DNI,2015,31.25,-4.25,6.96,7.12,8.5,6,7.42,8.11,7.12,5.12,5.19,6.06,7.74,5.74,6.75,
ALLSKY_SFC_SW_DNI,2015,31.25,-4.75,6.96,7.12,8.5,6,7.42,8.11,7.12,5.12,5.19,6.06,7.74,5.74,6.75,
ALLSKY_SFC_SW_DNI,2015,31.25,-5.25,6.6,6.79,8.37,6.41,7.38,8.13,6.2,5.02,5.78,6.34,7.85,5.8,6.72,
ALLSKY_SFC_SW_DNI,2015,31.25,-5.75,6.6,6.79,8.37,6.41,7.38,8.13,6.2,5.02,5.78,6.34,7.85,5.8,6.72,
ALLSKY_SFC_SW_DNI,2015,31.25,-6.25,6.32,6.67,7.69,6.3,6.96,7.98,5.72,4.89,6.05,6.31,7.66,5.79,6.52,
ALLSKY_SFC_SW_DNI,2015,31.25,-6.75,6.32,6.67,7.69,6.3,6.96,7.98,5.72,4.89,6.05,6.31,7.66,5.79,6.52,
ALLSKY_SFC_SW_DNI,2015,31.25,-7.25,6.06,6.54,7.32,6.77,7.12,7.93,6.2,5.76,6.66,5.9,7.47,5.31,6.58,
ALLSKY_SFC_SW_DNI,2015,31.25,-7.75,6.06,6.54,7.32,6.77,7.12,7.93,6.2,5.76,6.66,5.9,7.47,5.31,6.58,
ALLSKY_SFC_SW_DNI,2015,31.75,-3.25,6.98,7.14,8.55,6.12,7.64,8.13,7.38,5.3,5.27,6.12,7.81,5.79,6.85,
ALLSKY_SFC_SW_DNI,2015,31.75,-3.75,6.98,7.14,8.55,6.12,7.64,8.13,7.38,5.3,5.27,6.12,7.81,5.79,6.85,
ALLSKY_SFC_SW_DNI,2015,31.75,-4.25,6.96,7.12,8.5,6,7.42,8.11,7.12,5.12,5.19,6.06,7.74,5.74,6.75,
ALLSKY_SFC_SW_DNI,2015,31.75,-4.75,6.96,7.12,8.5,6,7.42,8.11,7.12,5.12,5.19,6.06,7.74,5.74,6.75,
ALLSKY_SFC_SW_DNI,2015,31.75,-5.25,6.6,6.79,8.37,6.41,7.38,8.13,6.2,5.02,5.78,6.34,7.85,5.8,6.72,
ALLSKY_SFC_SW_DNI,2015,31.75,-5.75,6.6,6.79,8.37,6.41,7.38,8.13,6.2,5.02,5.78,6.34,7.85,5.8,6.72,
ALLSKY_SFC_SW_DNI,2015,31.75,-6.25,6.32,6.67,7.69,6.3,6.96,7.98,5.72,4.89,6.05,6.31,7.66,5.79,6.52,
ALLSKY_SFC_SW_DNI,2015,31.75,-6.75,6.32,6.67,7.69,6.3,6.96,7.98,5.72,4.89,6.05,6.31,7.66,5.79,6.52,
ALLSKY_SFC_SW_DNI,2015,31.75,-7.25,6.06,6.54,7.32,6.77,7.12,7.93,6.2,5.76,6.66,5.9,7.47,5.31,6.58,
ALLSKY_SFC_SW_DNI,2015,31.75,-7.75,6.06,6.54,7.32,6.77,7.12,7.93,6.2,5.76,6.66,5.9,7.47,5.31,6.58,
ALLSKY_SFC_SW_DNI,2015,32.25,-3.25,6.28,6.42,7.98,6.03,7.09,7.5,7.12,5.67,5.54,5.88,7.65,5.67,6.57,
ALLSKY_SFC_SW_DNI,2015,32.25,-3.75,6.28,6.42,7.98,6.03,7.09,7.5,7.12,5.67,5.54,5.88,7.65,5.67,6.57,
ALLSKY_SFC_SW_DNI,2015,32.25,-4.25,6.28,6.58,7.89,5.84,6.87,7.13,6.76,5.33,5.58,5.75,7.57,5.86,6.45,
ALLSKY_SFC_SW_DNI,2015,32.25,-4.75,6.28,6.58,7.89,5.84,6.87,7.13,6.76,5.33,5.58,5.75,7.57,5.86,6.45,
ALLSKY_SFC_SW_DNI,2015,32.25,-5.25,5.35,5.84,7.14,6.41,6.62,7.14,6.16,5.35,6.34,5.69,7.15,5.44,6.22,
ALLSKY_SFC_SW_DNI,2015,32.25,-5.75,5.35,5.84,7.14,6.41,6.62,7.14,6.16,5.35,6.34,5.69,7.15,5.44,6.22,
ALLSKY_SFC_SW_DNI,2015,32.25,-6.25,5.43,6.19,7.07,6.22,6.91,7.51,7.09,6.06,6.55,5.41,7.08,4.9,6.36,
ALLSKY_SFC_SW_DNI,2015,32.25,-6.75,5.43,6.19,7.07,6.22,6.91,7.51,7.09,6.06,6.55,5.41,7.08,4.9,6.36,
ALLSKY_SFC_SW_DNI,2015,32.25,-7.25,5.2,6.4,7.15,6.94,7.24,7.77,7.63,6.33,6.7,5.14,6.65,4.25,6.44,
ALLSKY_SFC_SW_DNI,2015,32.25,-7.75,5.2,6.4,7.15,6.94,7.24,7.77,7.63,6.33,6.7,5.14,6.65,4.25,6.44,
ALLSKY_SFC_SW_DNI,2015,32.75,-3.25,6.28,6.42,7.98,6.03,7.09,7.5,7.12,5.67,5.54,5.88,7.65,5.67,6.57,
ALLSKY_SFC_SW_DNI,2015,32.75,-3.75,6.28,6.42,7.98,6.03,7.09,7.5,7.12,5.67,5.54,5.88,7.65,5.67,6.57,
ALLSKY_SFC_SW_DNI,2015,32.75,-4.25,6.28,6.58,7.89,5.84,6.87,7.13,6.76,5.33,5.58,5.75,7.57,5.86,6.45,
ALLSKY_SFC_SW_DNI,2015,32.75,-4.75,6.28,6.58,7.89,5.84,6.87,7.13,6.76,5.33,5.58,5.75,7.57,5.86,6.45,
ALLSKY_SFC_SW_DNI,2015,32.75,-5.25,5.35,5.84,7.14,6.41,6.62,7.14,6.16,5.35,6.34,5.69,7.15,5.44,6.22,
ALLSKY_SFC_SW_DNI,2015,32.75,-5.75,5.35,5.84,7.14,6.41,6.62,7.14,6.16,5.35,6.34,5.69,7.15,5.44,6.22,
ALLSKY_SFC_SW_DNI,2015,32.75,-6.25,5.43,6.19,7.07,6.22,6.91,7.51,7.09,6.06,6.55,5.41,7.08,4.9,6.36,
ALLSKY_SFC_SW_DNI,2015,32.75,-6.75,5.43,6.19,7.07,6.22,6.91,7.51,7.09,6.06,6.55,5.41,7.08,4.9,6.36,
ALLSKY_SFC_SW_DNI,2015,32.75,-7.25,5.2,6.4,7.15,6.94,7.24,7.77,7.63,6.33,6.7,5.14,6.65,4.25,6.44,
ALLSKY_SFC_SW_DNI,2015,32.75,-7.75,5.2,6.4,7.15,6.94,7.24,7.77,7.63,6.33,6.7,5.14,6.65,4.25,6.44,
ALLSKY_SFC_SW_DNI,2016,29.75,-3.25,6.16,7.25,8.26,7.51,6.62,8.11,6.83,6.43,5.6,5.37,6.67,6.05,6.73,
ALLSKY_SFC_SW_DNI,2016,29.75,-3.75,6.16,7.25,8.26,7.51,6.62,8.11,6.83,6.43,5.6,5.37,6.67,6.05,6.73,
ALLSKY_SFC_SW_DNI,2016,29.75,-4.25,6.14,7.61,8.15,7.38,6.61,7.97,6.6,6.37,5.41,5.3,6.53,5.95,6.66,
ALLSKY_SFC_SW_DNI,2016,29.75,-4.75,6.14,7.61,8.15,7.38,6.61,7.97,6.6,6.37,5.41,5.3,6.53,5.95,6.66,
ALLSKY_SFC_SW_DNI,2016,29.75,-5.25,6.36,7.52,8.07,8.05,6.64,8.25,6.58,6.25,5.45,5.28,6.32,6.46,6.76,
ALLSKY_SFC_SW_DNI,2016,29.75,-5.75,6.36,7.52,8.07,8.05,6.64,8.25,6.58,6.25,5.45,5.28,6.32,6.46,6.76,
ALLSKY_SFC_SW_DNI,2016,29.75,-6.25,6.72,7.35,8.23,8.12,6.6,8.23,6.28,5.98,5.18,5.05,6.27,6.51,6.7,
ALLSKY_SFC_SW_DNI,2016,29.75,-6.75,6.72,7.35,8.23,8.12,6.6,8.23,6.28,5.98,5.18,5.05,6.27,6.51,6.7,
ALLSKY_SFC_SW_DNI,2016,29.75,-7.25,7.19,7.39,8.65,8.55,7.31,8.84,6.67,6.02,5.48,4.92,6.24,6.56,6.98,
ALLSKY_SFC_SW_DNI,2016,29.75,-7.75,7.19,7.39,8.65,8.55,7.31,8.84,6.67,6.02,5.48,4.92,6.24,6.56,6.98,
ALLSKY_SFC_SW_DNI,2016,30.25,-3.25,6.72,7.7,8.92,7.56,7.14,8.27,7.13,6.42,5.74,5.74,6.75,6.46,7.04,
ALLSKY_SFC_SW_DNI,2016,30.25,-3.75,6.72,7.7,8.92,7.56,7.14,8.27,7.13,6.42,5.74,5.74,6.75,6.46,7.04,
ALLSKY_SFC_SW_DNI,2016,30.25,-4.25,6.82,8.02,8.84,7.57,7.07,8.01,6.84,6.67,5.71,5.58,6.72,6.39,7.02,
ALLSKY_SFC_SW_DNI,2016,30.25,-4.75,6.82,8.02,8.84,7.57,7.07,8.01,6.84,6.67,5.71,5.58,6.72,6.39,7.02,
ALLSKY_SFC_SW_DNI,2016,30.25,-5.25,7.28,8.04,8.73,8.54,7.53,8.57,6.95,6.72,5.88,5.53,6.66,6.71,7.26,
ALLSKY_SFC_SW_DNI,2016,30.25,-5.75,7.28,8.04,8.73,8.54,7.53,8.57,6.95,6.72,5.88,5.53,6.66,6.71,7.26,
ALLSKY_SFC_SW_DNI,2016,30.25,-6.25,7.65,8.06,9.13,8.82,7.57,8.87,6.65,6.17,5.58,5.44,6.47,6.84,7.27,
ALLSKY_SFC_SW_DNI,2016,30.25,-6.75,7.65,8.06,9.13,8.82,7.57,8.87,6.65,6.17,5.58,5.44,6.47,6.84,7.27,
ALLSKY_SFC_SW_DNI,2016,30.25,-7.25,7.73,7.88,9.17,9.38,7.92,9.79,6.78,5.8,5.91,5.13,6.07,6.55,7.34,
ALLSKY_SFC_SW_DNI,2016,30.25,-7.75,7.73,7.88,9.17,9.38,7.92,9.79,6.78,5.8,5.91,5.13,6.07,6.55,7.34,
ALLSKY_SFC_SW_DNI,2016,30.75,-3.25,6.72,7.7,8.92,7.56,7.14,8.27,7.13,6.42,5.74,5.74,6.75,6.46,7.04,
ALLSKY_SFC_SW_DNI,2016,30.75,-3.75,6.72,7.7,8.92,7.56,7.14,8.27,7.13,6.42,5.74,5.74,6.75,6.46,7.04,
ALLSKY_SFC_SW_DNI,2016,30.75,-4.25,6.82,8.02,8.84,7.57,7.07,8.01,6.84,6.67,5.71,5.58,6.72,6.39,7.02,
ALLSKY_SFC_SW_DNI,2016,30.75,-4.75,6.82,8.02,8.84,7.57,7.07,8.01,6.84,6.67,5.71,5.58,6.72,6.39,7.02,
ALLSKY_SFC_SW_DNI,2016,30.75,-5.25,7.28,8.04,8.73,8.54,7.53,8.57,6.95,6.72,5.88,5.53,6.66,6.71,7.26,
ALLSKY_SFC_SW_DNI,2016,30.75,-5.75,7.28,8.04,8.73,8.54,7.53,8.57,6.95,6.72,5.88,5.53,6.66,6.71,7.26,
ALLSKY_SFC_SW_DNI,2016,30.75,-6.25,7.65,8.06,9.13,8.82,7.57,8.87,6.65,6.17,5.58,5.44,6.47,6.84,7.27,
ALLSKY_SFC_SW_DNI,2016,30.75,-6.75,7.65,8.06,9.13,8.82,7.57,8.87,6.65,6.17,5.58,5.44,6.47,6.84,7.27,
ALLSKY_SFC_SW_DNI,2016,30.75,-7.25,7.73,7.88,9.17,9.38,7.92,9.79,6.78,5.8,5.91,5.13,6.07,6.55,7.34,
ALLSKY_SFC_SW_DNI,2016,30.75,-7.75,7.73,7.88,9.17,9.38,7.92,9.79,6.78,5.8,5.91,5.13,6.07,6.55,7.34,
ALLSKY_SFC_SW_DNI,2016,31.25,-3.25,6.68,7.73,8.94,7.65,7.34,8.12,6.9,6.49,5.71,5.86,6.56,6.27,7.02,
ALLSKY_SFC_SW_DNI,2016,31.25,-3.75,6.68,7.73,8.94,7.65,7.34,8.12,6.9,6.49,5.71,5.86,6.56,6.27,7.02,
ALLSKY_SFC_SW_DNI,2016,31.25,-4.25,6.92,7.68,8.82,7.75,7.17,8.05,6.8,6.46,5.6,5.77,6.51,6.15,6.97,
ALLSKY_SFC_SW_DNI,2016,31.25,-4.75,6.92,7.68,8.82,7.75,7.17,8.05,6.8,6.46,5.6,5.77,6.51,6.15,6.97,
ALLSKY_SFC_SW_DNI,2016,31.25,-5.25,7.19,7.12,8.94,8.37,7.35,8.43,6.24,5.59,5.57,5.46,6.14,6.25,6.88,
ALLSKY_SFC_SW_DNI,2016,31.25,-5.75,7.19,7.12,8.94,8.37,7.35,8.43,6.24,5.59,5.57,5.46,6.14,6.25,6.88,
ALLSKY_SFC_SW_DNI,2016,31.25,-6.25,7.25,7.01,8.44,8.48,6.95,8.67,6.28,5.5,5.58,5.27,5.78,6.29,6.79,
ALLSKY_SFC_SW_DNI,2016,31.25,-6.75,7.25,7.01,8.44,8.48,6.95,8.67,6.28,5.5,5.58,5.27,5.78,6.29,6.79,
ALLSKY_SFC_SW_DNI,2016,31.25,-7.25,6.79,6.64,7.92,8.48,6.87,9.34,6.58,5.93,6.08,5.26,5.53,5.86,6.77,
ALLSKY_SFC_SW_DNI,2016,31.25,-7.75,6.79,6.64,7.92,8.48,6.87,9.34,6.58,5.93,6.08,5.26,5.53,5.86,6.77,
ALLSKY_SFC_SW_DNI,2016,31.75,-3.25,6.68,7.73,8.94,7.65,7.34,8.12,6.9,6.49,5.71,5.86,6.56,6.27,7.02,
ALLSKY_SFC_SW_DNI,2016,31.75,-3.75,6.68,7.73,8.94,7.65,7.34,8.12,6.9,6.49,5.71,5.86,6.56,6.27,7.02,
ALLSKY_SFC_SW_DNI,2016,31.75,-4.25,6.92,7.68,8.82,7.75,7.17,8.05,6.8,6.46,5.6,5.77,6.51,6.15,6.97,
ALLSKY_SFC_SW_DNI,2016,31.75,-4.75,6.92,7.68,8.82,7.75,7.17,8.05,6.8,6.46,5.6,5.77,6.51,6.15,6.97,
ALLSKY_SFC_SW_DNI,2016,31.75,-5.25,7.19,7.12,8.94,8.37,7.35,8.43,6.24,5.59,5.57,5.46,6.14,6.25,6.88,
ALLSKY_SFC_SW_DNI,2016,31.75,-5.75,7.19,7.12,8.94,8.37,7.35,8.43,6.24,5.59,5.57,5.46,6.14,6.25,6.88,
ALLSKY_SFC_SW_DNI,2016,31.75,-6.25,7.25,7.01,8.44,8.48,6.95,8.67,6.28,5.5,5.58,5.27,5.78,6.29,6.79,
ALLSKY_SFC_SW_DNI,2016,31.75,-6.75,7.25,7.01,8.44,8.48,6.95,8.67,6.28,5.5,5.58,5.27,5.78,6.29,6.79,
ALLSKY_SFC_SW_DNI,2016,31.75,-7.25,6.79,6.64,7.92,8.48,6.87,9.34,6.58,5.93,6.08,5.26,5.53,5.86,6.77,
ALLSKY_SFC_SW_DNI,2016,31.75,-7.75,6.79,6.64,7.92,8.48,6.87,9.34,6.58,5.93,6.08,5.26,5.53,5.86,6.77,
ALLSKY_SFC_SW_DNI,2016,32.25,-3.25,6.19,6.88,8.19,7.39,6.97,8.15,6.56,6.3,5.85,5.96,5.7,5.43,6.63,
ALLSKY_SFC_SW_DNI,2016,32.25,-3.75,6.19,6.88,8.19,7.39,6.97,8.15,6.56,6.3,5.85,5.96,5.7,5.43,6.63,
ALLSKY_SFC_SW_DNI,2016,32.25,-4.25,6.27,6.64,8.22,7.47,6.93,8.01,6.15,6.05,5.72,5.96,5.89,5.57,6.57,
ALLSKY_SFC_SW_DNI,2016,32.25,-4.75,6.27,6.64,8.22,7.47,6.93,8.01,6.15,6.05,5.72,5.96,5.89,5.57,6.57,
ALLSKY_SFC_SW_DNI,2016,32.25,-5.25,6.31,5.9,7.73,7.78,6.6,8.62,6.2,5.72,5.89,5.69,5.2,5.08,6.39,
ALLSKY_SFC_SW_DNI,2016,32.25,-5.75,6.31,5.9,7.73,7.78,6.6,8.62,6.2,5.72,5.89,5.69,5.2,5.08,6.39,
ALLSKY_SFC_SW_DNI,2016,32.25,-6.25,5.9,5.84,7.39,7.3,6.4,9.07,7.15,6.76,6.23,5.67,5.26,5.32,6.52,
ALLSKY_SFC_SW_DNI,2016,32.25,-6.75,5.9,5.84,7.39,7.3,6.4,9.07,7.15,6.76,6.23,5.67,5.26,5.32,6.52,
ALLSKY_SFC_SW_DNI,2016,32.25,-7.25,5.48,5.57,7.21,7.7,6.78,9.37,7.37,6.91,6.51,5.26,5.1,5.42,6.56,
ALLSKY_SFC_SW_DNI,2016,32.25,-7.75,5.48,5.57,7.21,7.7,6.78,9.37,7.37,6.91,6.51,5.26,5.1,5.42,6.56,
ALLSKY_SFC_SW_DNI,2016,32.75,-3.25,6.19,6.88,8.19,7.39,6.97,8.15,6.56,6.3,5.85,5.96,5.7,5.43,6.63,
ALLSKY_SFC_SW_DNI,2016,32.75,-3.75,6.19,6.88,8.19,7.39,6.97,8.15,6.56,6.3,5.85,5.96,5.7,5.43,6.63,
ALLSKY_SFC_SW_DNI,2016,32.75,-4.25,6.27,6.64,8.22,7.47,6.93,8.01,6.15,6.05,5.72,5.96,5.89,5.57,6.57,
ALLSKY_SFC_SW_DNI,2016,32.75,-4.75,6.27,6.64,8.22,7.47,6.93,8.01,6.15,6.05,5.72,5.96,5.89,5.57,6.57,
ALLSKY_SFC_SW_DNI,2016,32.75,-5.25,6.31,5.9,7.73,7.78,6.6,8.62,6.2,5.72,5.89,5.69,5.2,5.08,6.39,
ALLSKY_SFC_SW_DNI,2016,32.75,-5.75,6.31,5.9,7.73,7.78,6.6,8.62,6.2,5.72,5.89,5.69,5.2,5.08,6.39,
ALLSKY_SFC_SW_DNI,2016,32.75,-6.25,5.9,5.84,7.39,7.3,6.4,9.07,7.15,6.76,6.23,5.67,5.26,5.32,6.52,
ALLSKY_SFC_SW_DNI,2016,32.75,-6.75,5.9,5.84,7.39,7.3,6.4,9.07,7.15,6.76,6.23,5.67,5.26,5.32,6.52,
ALLSKY_SFC_SW_DNI,2016,32.75,-7.25,5.48,5.57,7.21,7.7,6.78,9.37,7.37,6.91,6.51,5.26,5.1,5.42,6.56,
ALLSKY_SFC_SW_DNI,2016,32.75,-7.75,5.48,5.57,7.21,7.7,6.78,9.37,7.37,6.91,6.51,5.26,5.1,5.42,6.56,
ALLSKY_SFC_SW_DNI,2017,29.75,-3.25,7.26,7.01,7.87,5.86,6.91,6.3,6.12,6.59,4.98,7.04,6.55,6.8,6.61,
ALLSKY_SFC_SW_DNI,2017,29.75,-3.75,7.26,7.01,7.87,5.86,6.91,6.3,6.12,6.59,4.98,7.04,6.55,6.8,6.61,
ALLSKY_SFC_SW_DNI,2017,29.75,-4.25,7.28,7.23,7.48,5.81,6.81,6.01,5.89,6.21,5.03,7.02,6.34,6.81,6.5,
ALLSKY_SFC_SW_DNI,2017,29.75,-4.75,7.28,7.23,7.48,5.81,6.81,6.01,5.89,6.21,5.03,7.02,6.34,6.81,6.5,
ALLSKY_SFC_SW_DNI,2017,29.75,-5.25,7.52,7.4,7.74,5.9,6.94,5.7,6.02,6.19,5.36,6.85,6.38,7.04,6.59,
ALLSKY_SFC_SW_DNI,2017,29.75,-5.75,7.52,7.4,7.74,5.9,6.94,5.7,6.02,6.19,5.36,6.85,6.38,7.04,6.59,
ALLSKY_SFC_SW_DNI,2017,29.75,-6.25,7.78,7.31,7.84,5.84,6.85,5.62,5.82,5.9,5.45,6.83,6.49,7.3,6.59,
ALLSKY_SFC_SW_DNI,2017,29.75,-6.75,7.78,7.31,7.84,5.84,6.85,5.62,5.82,5.9,5.45,6.83,6.49,7.3,6.59,
ALLSKY_SFC_SW_DNI,2017,29.75,-7.25,7.6,7.44,8.09,6.48,7.26,6.29,6.73,6.04,6.06,6.96,6.48,7.26,6.89,
ALLSKY_SFC_SW_DNI,2017,29.75,-7.75,7.6,7.44,8.09,6.48,7.26,6.29,6.73,6.04,6.06,6.96,6.48,7.26,6.89,
ALLSKY_SFC_SW_DNI,2017,30.25,-3.25,7.56,7.1,8.1,6.44,6.69,6.63,6.31,6.31,5.73,7.17,6.53,7.37,6.83,
ALLSKY_SFC_SW_DNI,2017,30.25,-3.75,7.56,7.1,8.1,6.44,6.69,6.63,6.31,6.31,5.73,7.17,6.53,7.37,6.83,
ALLSKY_SFC_SW_DNI,2017,30.25,-4.25,7.48,7.14,7.85,6.18,6.72,6.36,6.11,6.27,5.72,7.28,6.4,7.41,6.75,
ALLSKY_SFC_SW_DNI,2017,30.25,-4.75,7.48,7.14,7.85,6.18,6.72,6.36,6.11,6.27,5.72,7.28,6.4,7.41,6.75,
ALLSKY_SFC_SW_DNI,2017,30.25,-5.25,7.82,7.54,8.33,6.44,7.03,6.32,6.74,6.14,6.28,7.13,6.34,7.63,6.98,
ALLSKY_SFC_SW_DNI,2017,30.25,-5.75,7.82,7.54,8.33,6.44,7.03,6.32,6.74,6.14,6.28,7.13,6.34,7.63,6.98,
ALLSKY_SFC_SW_DNI,2017,30.25,-6.25,7.86,7.33,8.5,6.67,6.95,6.22,6.76,5.64,6.37,6.7,6.44,7.73,6.93,
ALLSKY_SFC_SW_DNI,2017,30.25,-6.75,7.86,7.33,8.5,6.67,6.95,6.22,6.76,5.64,6.37,6.7,6.44,7.73,6.93,
ALLSKY_SFC_SW_DNI,2017,30.25,-7.25,7.6,7.12,8.64,6.94,7.59,6.69,7.78,5.79,7.13,6.57,6.59,7.96,7.2,
ALLSKY_SFC_SW_DNI,2017,30.25,-7.75,7.6,7.12,8.64,6.94,7.59,6.69,7.78,5.79,7.13,6.57,6.59,7.96,7.2,
ALLSKY_SFC_SW_DNI,2017,30.75,-3.25,7.56,7.1,8.1,6.44,6.69,6.63,6.31,6.31,5.73,7.17,6.53,7.37,6.83,
ALLSKY_SFC_SW_DNI,2017,30.75,-3.75,7.56,7.1,8.1,6.44,6.69,6.63,6.31,6.31,5.73,7.17,6.53,7.37,6.83,
ALLSKY_SFC_SW_DNI,2017,30.75,-4.25,7.48,7.14,7.85,6.18,6.72,6.36,6.11,6.27,5.72,7.28,6.4,7.41,6.75,
ALLSKY_SFC_SW_DNI,2017,30.75,-4.75,7.48,7.14,7.85,6.18,6.72,6.36,6.11,6.27,5.72,7.28,6.4,7.41,6.75,
ALLSKY_SFC_SW_DNI,2017,30.75,-5.25,7.82,7.54,8.33,6.44,7.03,6.32,6.74,6.14,6.28,7.13,6.34,7.63,6.98,
ALLSKY_SFC_SW_DNI,2017,30.75,-5.75,7.82,7.54,8.33,6.44,7.03,6.32,6.74,6.14,6.28,7.13,6.34,7.63,6.98,
ALLSKY_SFC_SW_DNI,2017,30.75,-6.25,7.86,7.33,8.5,6.67,6.95,6.22,6.76,5.64,6.37,6.7,6.44,7.73,6.93,
ALLSKY_SFC_SW_DNI,2017,30.75,-6.75,7.86,7.33,8.5,6.67,6.95,6.22,6.76,5.64,6.37,6.7,6.44,7.73,6.93,
ALLSKY_SFC_SW_DNI,2017,30.75,-7.25,7.6,7.12,8.64,6.94,7.59,6.69,7.78,5.79,7.13,6.57,6.59,7.96,7.2,
ALLSKY_SFC_SW_DNI,2017,30.75,-7.75,7.6,7.12,8.64,6.94,7.59,6.69,7.78,5.79,7.13,6.57,6.59,7.96,7.2,
ALLSKY_SFC_SW_DNI,2017,31.25,-3.25,7.79,6.82,8.25,6.35,6.69,6.4,6.23,6.13,6.06,7.03,6.94,7.34,6.84,
